index,model_key,mileage,engine_power,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,age
1190,520,256759.39999999994,120.0,diesel,blue,estate,True,False,False,False,False,False,True,False,1200.0,10.0
1202,520,145045.0,120.0,diesel,black,estate,True,True,False,False,True,True,True,True,13700.0,7.1
1204,520,165472.0,135.0,diesel,grey,estate,True,True,False,False,True,False,True,True,14800.0,4.5
1205,520,158341.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,False,11900.0,5.8
1215,520,119515.0,135.0,diesel,grey,estate,False,True,False,False,True,False,True,True,19800.0,3.9
1217,520,139890.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,False,15100.0,5.3
1234,520,144295.0,135.0,diesel,black,estate,True,True,True,True,True,True,True,True,13200.0,4.3
1241,520,186501.0,120.0,diesel,blue,estate,True,True,False,False,False,False,True,False,13100.0,6.2
1242,520,153987.0,135.0,diesel,black,estate,False,True,False,False,True,True,True,True,17300.0,4.4
1245,520,128219.0,135.0,diesel,white,estate,True,True,True,False,True,True,True,True,16700.0,5.6
1247,520,186382.0,120.0,diesel,silver,estate,True,True,False,False,False,False,True,False,13000.0,5.4
1252,520,130671.0,140.0,diesel,blue,estate,True,True,False,True,True,False,True,False,17500.0,3.7
1262,520,190806.0,135.0,diesel,white,estate,True,True,False,False,True,False,True,True,19900.0,4.3
1267,520,139012.0,135.0,diesel,grey,estate,True,True,False,False,True,True,True,True,16200.0,4.4
1271,520,165331.0,135.0,diesel,black,estate,True,True,True,False,True,True,True,True,14400.0,5.4
1273,520,232842.0,135.0,diesel,black,estate,True,True,True,False,True,True,True,True,12500.0,7.5
1278,520,256759.39999999994,120.0,diesel,silver,estate,True,True,False,False,True,False,True,False,10400.0,7.6
1279,520,145014.0,135.0,diesel,black,estate,True,True,False,True,True,True,True,True,18600.0,4.6
1280,520,136924.0,140.0,diesel,black,estate,True,True,False,False,True,True,True,False,19300.0,3.7
1295,520,159844.0,135.0,diesel,black,estate,True,True,True,False,True,False,True,True,17100.0,3.8
1298,520,135538.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,False,13700.0,4.7
1302,520,165114.0,120.0,diesel,grey,estate,True,True,True,False,True,False,True,False,16300.0,5.1
1305,520,183563.0,135.0,diesel,white,estate,False,True,False,False,True,True,True,True,18300.0,4.7
1306,520,184850.0,135.0,diesel,grey,estate,False,True,False,True,True,False,True,True,21400.0,4.7
1308,520,121982.0,137.0,petrol,grey,estate,True,True,True,False,True,True,True,True,10800.0,5.7
1315,520,160403.0,135.0,diesel,grey,estate,False,True,False,False,True,False,True,True,16100.0,4.7
1322,520,136729.0,135.0,diesel,black,estate,False,True,False,False,True,False,True,True,19500.0,4.1
1324,520,141739.0,135.0,diesel,black,estate,False,True,False,False,True,False,True,False,18300.0,4.3
1325,520,188567.0,135.0,diesel,black,estate,False,True,False,False,True,False,True,True,16100.0,4.4
1329,520,171472.0,135.0,diesel,grey,estate,True,True,False,False,False,False,True,True,15100.0,5.3
1331,520,194223.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,False,11200.0,5.7
1335,520,153439.0,140.0,diesel,white,estate,True,True,False,True,True,False,True,True,21800.0,3.3
1336,520,142522.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,False,13900.0,5.2
1347,520,210769.0,135.0,diesel,black,estate,True,True,False,False,False,False,True,True,18300.0,4.1
1353,520,73981.8,120.0,diesel,black,estate,True,True,False,False,True,False,True,True,21200.0,3.2
1354,520,183623.0,140.0,diesel,black,estate,False,True,True,False,True,False,True,True,17300.0,3.2
1356,520,73981.8,120.0,diesel,black,estate,True,True,False,False,False,False,True,False,14800.0,4.8
1358,520,110194.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,False,13300.0,4.8
1359,520,103413.0,135.0,diesel,grey,estate,True,True,False,False,True,True,True,True,18000.0,4.8
1360,520,162245.0,135.0,diesel,grey,estate,False,True,False,False,True,False,True,False,13100.0,4.6
1363,520,196729.0,135.0,diesel,blue,estate,True,True,False,False,True,False,True,True,12500.0,4.8
1369,520,165872.0,135.0,diesel,brown,estate,True,True,False,False,True,True,True,True,18400.0,4.3
1375,520,73981.8,120.0,diesel,blue,estate,True,True,False,False,True,False,True,False,16800.0,5.3
1379,520,152513.0,120.0,diesel,black,estate,True,True,False,True,True,False,True,True,18100.0,4.4
1383,520,132445.0,135.0,diesel,brown,estate,True,True,True,False,True,False,True,True,20200.0,4.7
1387,520,135805.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,True,14800.0,6.0
1390,520,150071.0,120.0,diesel,black,estate,False,False,True,False,False,False,True,True,13800.0,5.9
1396,520,118375.0,135.0,diesel,grey,estate,False,True,False,False,False,False,True,False,13100.0,6.8
1397,520,73981.8,120.0,diesel,black,estate,True,True,False,False,True,False,True,False,20700.0,3.2
1401,520,201584.0,130.0,diesel,black,estate,True,True,True,False,True,False,True,True,7900.0,10.0
1409,520,100274.0,120.0,diesel,blue,estate,True,True,False,False,False,False,True,False,13400.0,6.4
1410,520,173109.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,True,12000.0,7.3
1412,520,119534.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,True,16800.0,6.2
1420,520,182266.0,135.0,diesel,grey,estate,False,True,False,False,True,False,True,False,15000.0,4.4
1421,520,134645.0,120.0,diesel,grey,estate,True,True,True,False,False,False,True,False,13700.0,4.9
1430,520,163452.0,120.0,diesel,grey,estate,True,True,True,False,False,False,True,False,13100.0,6.8
1435,520,130419.0,120.0,diesel,blue,estate,True,True,True,False,False,False,True,True,15400.0,6.1
1441,520,73981.8,120.0,diesel,black,estate,True,True,False,False,True,False,True,True,21300.0,3.2
1458,520,167762.0,120.0,diesel,blue,estate,True,True,False,False,False,False,True,False,13100.0,5.3
1463,520,223078.0,120.0,diesel,black,estate,True,True,False,False,False,False,True,True,6100.0,10.0
1467,520,177646.0,135.0,diesel,blue,estate,True,True,False,False,True,False,True,False,14500.0,4.4
1479,520,174817.0,135.0,diesel,brown,estate,True,True,True,False,True,True,True,True,4800.0,5.1
1480,520,121102.0,135.0,diesel,black,estate,True,True,True,False,True,False,True,True,15400.0,6.4
1481,520,166778.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,True,13000.0,5.7
1490,520,164060.0,120.0,diesel,brown,estate,True,True,False,False,False,False,True,True,15500.0,5.4
1500,520,159214.0,135.0,diesel,grey,estate,False,True,False,False,True,False,True,True,14400.0,5.9
1513,520,256759.39999999994,120.0,diesel,blue,estate,False,False,False,False,True,False,True,False,400.0,10.0
1517,520,256759.39999999994,120.0,diesel,black,estate,True,True,False,False,False,False,True,False,11000.0,7.3
1518,520,118724.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,True,16500.0,4.5
1520,520,256759.39999999994,120.0,diesel,black,estate,True,True,False,False,False,False,True,False,5000.0,10.0
1523,520,169807.0,120.0,diesel,black,estate,True,True,False,False,True,False,True,True,16100.0,6.4
1524,520,184137.0,120.0,diesel,black,estate,True,True,False,False,True,False,True,True,16100.0,4.2
1525,520,124332.0,120.0,diesel,blue,estate,True,True,False,False,False,False,True,True,15800.0,5.2
1526,520,149495.0,120.0,diesel,blue,estate,True,True,False,False,True,False,True,True,16100.0,4.8
1528,520,256759.39999999994,135.0,diesel,grey,estate,True,True,False,False,True,False,True,True,11900.0,5.0
1535,520,147910.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,True,17000.0,4.3
1541,520,101054.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,True,19000.0,4.8
1543,520,256759.39999999994,120.0,diesel,black,estate,True,True,True,False,True,False,True,True,4800.0,10.0
1550,520,85705.0,120.0,diesel,black,estate,True,True,False,False,False,True,True,False,15600.0,5.3
1556,520,103892.0,135.0,diesel,grey,estate,True,True,True,False,True,False,True,False,16400.0,6.4
1561,520,193438.0,120.0,diesel,grey,estate,True,True,False,True,True,False,True,True,16400.0,4.5
1564,520,116761.0,135.0,diesel,brown,estate,True,False,False,False,True,False,True,True,20000.0,4.0
1567,520,126933.0,120.0,diesel,beige,estate,False,True,False,False,False,False,True,True,15000.0,5.8
1581,520,197043.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,False,9300.0,5.4
1585,520,167923.0,135.0,diesel,blue,estate,True,True,False,False,True,True,True,True,13300.0,5.8
1593,520,106742.0,120.0,diesel,grey,estate,True,True,True,False,False,False,True,False,15000.0,5.9
1596,520,174015.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,False,13200.0,5.5
1598,520,129046.0,135.0,diesel,grey,estate,True,True,False,False,True,False,True,False,15200.0,4.2
1606,520,176450.0,135.0,diesel,grey,estate,True,True,False,False,False,False,True,True,13400.0,6.0
1611,520,136908.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,False,12700.0,6.1
1613,520,156663.0,120.0,diesel,beige,estate,True,True,False,False,False,False,True,False,14200.0,5.3
1617,520,222898.0,120.0,diesel,black,estate,True,True,False,False,False,False,True,True,4800.0,10.0
1622,520,105959.0,120.0,diesel,grey,estate,True,True,True,False,False,False,True,False,14200.0,6.0
1629,520,156165.0,120.0,diesel,black,estate,True,True,True,False,False,False,True,True,13900.0,6.8
1642,520,256759.39999999994,120.0,diesel,grey,estate,True,True,False,False,False,False,True,False,4800.0,10.0
1646,520,170625.0,120.0,diesel,black,estate,False,True,False,False,False,False,True,True,13200.0,6.3
1653,520,138489.0,120.0,diesel,blue,estate,True,True,False,False,True,False,True,True,9900.0,3.6
1654,520,108106.0,120.0,diesel,black,estate,True,True,True,False,False,False,True,True,13400.0,7.1
1656,520,150926.0,120.0,diesel,black,estate,True,True,False,False,False,False,True,True,13600.0,6.6
1658,520,103331.0,120.0,diesel,grey,estate,True,True,True,False,False,False,True,False,15800.0,6.5
1663,520,185170.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,False,3600.0,5.5
1668,520,73981.8,120.0,diesel,brown,estate,True,True,False,False,True,False,True,True,22739.999999999996,3.3
1671,520,156653.0,120.0,diesel,black,estate,True,True,False,False,False,False,True,True,12500.0,5.6
1672,520,181409.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,False,14800.0,4.4
1674,520,87221.0,135.0,diesel,silver,estate,True,True,True,False,False,False,True,False,20400.0,6.3
1677,520,238828.0,135.0,diesel,black,estate,False,True,False,False,True,True,True,True,14900.0,5.3
1678,520,143141.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,True,16800.0,5.3
1679,520,191816.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,True,16400.0,4.9
1686,520,73981.8,120.0,diesel,grey,estate,True,True,False,False,True,False,True,False,17300.0,5.3
1700,520,241757.0,135.0,diesel,grey,estate,True,True,False,False,True,True,True,True,16100.0,5.6
1702,520,156478.0,120.0,diesel,black,estate,True,True,False,False,False,False,True,True,13600.0,6.0
1705,520,210257.0,135.0,diesel,brown,estate,True,True,False,False,True,False,True,True,12800.0,5.8
1707,520,178963.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,False,11900.0,7.7
1720,520,172485.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,True,14000.0,6.3
1721,520,178558.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,True,13600.0,5.6
1738,520,93132.0,135.0,diesel,black,estate,False,True,False,False,True,False,True,False,14900.0,5.0
1739,520,124329.0,135.0,petrol,black,estate,True,True,False,False,True,False,True,True,20800.0,5.7
1743,520,135405.0,140.0,diesel,grey,estate,False,False,False,False,True,False,True,False,14300.0,4.0
1752,520,231600.0,135.0,diesel,grey,estate,True,True,True,False,True,False,True,True,11400.0,7.8
1755,520,127981.0,120.0,diesel,brown,estate,True,False,False,False,False,False,True,False,14200.0,5.8
1805,520,194632.0,120.0,petrol,silver,hatchback,False,False,True,False,False,False,True,False,900.0,10.0
1816,520,184393.0,140.0,diesel,black,hatchback,False,False,True,False,False,False,False,True,21200.0,3.3
1874,520,180010.0,140.0,diesel,black,hatchback,True,True,False,False,True,True,True,True,22500.0,3.2
1931,520,156514.0,120.0,diesel,black,hatchback,True,True,False,False,True,False,True,False,14900.0,3.2
1935,520,73981.8,135.0,diesel,white,hatchback,True,True,False,False,True,False,True,False,18100.0,5.2
2040,520,173749.0,140.0,diesel,black,hatchback,True,True,True,False,True,True,True,True,22300.0,3.2
2047,520,196537.0,137.0,diesel,black,hatchback,True,True,False,False,True,False,True,True,14300.0,5.6
2064,520,188900.0,140.0,diesel,grey,hatchback,True,True,True,False,True,False,True,True,18400.0,3.6
2201,520,146402.0,137.0,diesel,grey,hatchback,True,True,False,False,False,False,True,True,16200.0,5.8
2399,520,124536.0,135.0,diesel,grey,hatchback,True,True,False,False,True,False,True,False,15200.0,6.3
2459,520,126769.0,140.0,diesel,black,sedan,False,False,False,False,False,False,False,True,15600.0,5.0
2468,520,90328.0,135.0,diesel,black,sedan,False,False,False,False,False,False,False,False,18200.0,4.2
2471,520,146541.0,120.0,diesel,brown,sedan,True,True,False,False,False,False,True,True,14600.0,7.1
2472,520,123045.0,135.0,diesel,silver,sedan,False,False,False,False,False,False,False,True,14400.0,4.1
2498,520,172022.0,135.0,diesel,grey,sedan,False,True,False,False,False,False,False,True,15600.0,6.2
2502,520,73981.8,135.0,diesel,white,sedan,False,False,False,False,False,False,False,True,20100.0,4.1
2503,520,94648.0,140.0,diesel,grey,sedan,False,True,False,False,False,False,True,True,16700.0,5.2
2504,520,186511.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,True,18100.0,4.8
2515,520,144851.0,120.0,diesel,silver,sedan,True,True,False,False,True,False,True,True,17500.0,5.4
2524,520,150004.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,False,13600.0,5.3
2527,520,115929.0,135.0,diesel,brown,sedan,True,True,False,False,True,True,True,True,19000.0,3.9
2530,520,123829.0,135.0,diesel,black,sedan,True,True,False,False,True,False,True,True,17500.0,6.3
2531,520,84904.0,135.0,diesel,grey,sedan,False,True,True,False,True,False,True,True,20200.0,3.8
2535,520,89667.0,135.0,diesel,black,sedan,False,False,False,False,False,False,False,False,19500.0,4.0
2538,520,73981.8,135.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,21200.0,4.0
2542,520,158961.0,120.0,diesel,blue,sedan,True,True,False,False,False,False,True,False,14900.0,5.5
2545,520,169783.0,135.0,petrol,beige,sedan,False,True,False,False,False,False,True,True,13700.0,6.2
2546,520,161835.0,135.0,diesel,white,sedan,True,True,False,False,True,False,True,True,19000.0,5.8
2554,520,127694.0,135.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,19200.0,5.6
2561,520,166606.0,135.0,diesel,black,sedan,True,True,False,False,True,False,True,True,18800.0,4.4
2563,520,160709.0,140.0,diesel,black,sedan,True,True,False,False,True,True,True,True,18400.0,3.2
2569,520,225811.0,120.0,diesel,black,sedan,False,True,False,False,False,False,True,False,13200.0,6.5
2571,520,77927.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,True,18400.0,5.0
2575,520,128498.0,140.0,diesel,black,sedan,False,True,True,False,True,True,True,True,19900.0,3.2
2578,520,102162.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,18900.0,4.9
2586,520,157439.0,140.0,diesel,grey,sedan,True,True,True,False,False,False,True,True,21700.0,3.6
2590,520,186107.0,135.0,diesel,grey,sedan,False,True,False,False,False,False,True,True,16100.0,5.7
2592,520,178527.0,135.0,diesel,brown,sedan,True,True,False,False,True,True,True,True,17700.0,5.7
2595,520,133437.0,120.0,diesel,black,sedan,False,True,False,False,False,False,True,True,15000.0,5.9
2596,520,189039.0,135.0,diesel,blue,sedan,True,True,True,False,True,True,True,True,22000.0,4.3
2600,520,81796.0,135.0,diesel,silver,sedan,False,True,True,True,True,False,True,True,22739.999999999996,4.0
2603,520,159699.0,120.0,diesel,black,sedan,False,True,False,False,False,False,True,False,12000.0,5.9
2606,520,73981.8,135.0,diesel,grey,sedan,True,True,False,False,True,False,True,True,22739.999999999996,4.3
2607,520,219417.0,120.0,diesel,black,sedan,True,True,False,False,False,False,True,False,7500.0,10.0
2613,520,207133.0,120.0,diesel,black,sedan,True,True,False,False,False,True,True,False,11000.0,6.3
